	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
24946	All the kids were belly dancing .	All the kids were dancing .	entailment	28742	0	gold/p79/d3145	all	upward_monotone	entailment	dancing	belly dancing	verb_hyponym	All the kids were belly dancing .	All the kids were dancing .	True
24063	Tom wants to eat some pie .	Tom wants to eat some apple~pie .	neutral	27756	1	silver/p67/d3208	some	upward_monotone	neutral	apple~pie	pie	noun_hypernym_obj	Tom wants to eat some pie .	Tom wants to eat some apple~pie .	True
21770	Brian took some mountain roses .	Brian took some roses .	entailment	25113	0	gold/p84/d0784	some	upward_monotone	entailment	roses	mountain roses	noun_hypernym_obj	Brian took some mountain roses .	Brian took some roses .	True
19295	We need to buy some dog nutriment .	We need to buy some dog food .	entailment	22656	0	silver/p93/d2450	some	upward_monotone	entailment	food	nutriment	noun_hypernym_obj	We need to buy some dog nutriment .	We need to buy some dog food .	True
20136	Tom left some money for Mary .	Tom left some bundle for Mary .	neutral	23524	1	silver/p82/d3067	some	upward_monotone	neutral	money	bundle	noun_hyponym_obj	Tom left some money for Mary .	Tom left some bundle for Mary .	True
21867	He cut some branches off the tree .	He cut some twigs off the tree .	neutral	25197	1	silver/p15/d2252	some	upward_monotone	neutral	branches	twigs	noun_hyponym_obj	He cut some branches off the tree .	He cut some twigs off the tree .	True
22024	I just wish I could have some alone time with Tom .	I just wish I could have some alone time with someone .	entailment	25406	0	silver/p03/d3315	some	upward_monotone	entailment	Tom	someone	noun_hypernym_obj	I just wish I could have some alone time with Tom .	I just wish I could have some alone time with someone .	True
18723	There are some cookies under the table .	There are some cookies under the pool table .	neutral	21968	1	silver/p14/d3494	some	upward_monotone	neutral	table	pool table	noun_hyponym_obj	There are some cookies under the table .	There are some cookies under the pool table .	True
21709	Brian took some roses .	Brian took some bushes .	entailment	25083	0	silver/p23/d0956	some	upward_monotone	entailment	roses	bushes	noun_hypernym_obj	Brian took some roses .	Brian took some bushes .	True
21364	Tom bought some flowers for Mary .	Tom bought some wallflowers for Mary .	neutral	24703	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	wallflowers	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some wallflowers for Mary .	True
24287	Tom can also speak some French .	Tom can also speak some Langue d'oil French .	neutral	27979	1	gold/p34/d2900	some	upward_monotone	neutral	French	Langue d'oil French	noun_hyponym_obj	Tom can also speak some French .	Tom can also speak some Langue d'oil French .	True
20737	Tom bought some apples and made apple sauce .	Tom bought some apples and made apple marchand de vin .	neutral	24131	1	silver/p37/d3521	some	upward_monotone	neutral	sauce	marchand de vin	noun_hyponym_obj	Tom bought some apples and made apple sauce .	Tom bought some apples and made apple marchand de vin .	True
22153	After I have had time to give some thought to the matter , I will call you .	After I have had time to give some mental synthesi to the matter , I will call you .	neutral	25524	1	silver/p33/d2984	some	upward_monotone	neutral	thought	mental synthesi	noun_hyponym_obj	After I have had time to give some thought to the matter , I will call you .	After I have had time to give some mental synthesi to the matter , I will call you .	True
23676	In some states , judges are elected officials .	In some liquids , judges are elected officials .	neutral	27222	1	silver/p43/d3186	some	upward_monotone	neutral	states	liquids	noun_hyponym_obj	In some states , judges are elected officials .	In some liquids , judges are elected officials .	True
24513	He sang some old songs .	He sang some old berceuses .	neutral	28247	1	gold/p04/d1632	some	upward_monotone	neutral	songs	berceuses	noun_hyponym_obj	He sang some old songs .	He sang some old berceuses .	True
24363	There are some mailbags in the room .	There are some bags in the room .	entailment	28061	0	gold/p51/d3281	some	upward_monotone	entailment	bags	mailbags	noun_hypernym_obj	There are some mailbags in the room .	There are some bags in the room .	True
21954	We bought some vegetables and fish at the market .	We bought some vegetables and alewives at the market .	neutral	25314	1	silver/p08/d3219	some	upward_monotone	neutral	fish	alewives	noun_hyponym_obj	We bought some vegetables and fish at the market .	We bought some vegetables and alewives at the market .	True
20535	Tom needed some pile to buy something for Mary .	Tom needed some money to buy something for Mary .	entailment	23938	0	silver/p49/d1730	some	upward_monotone	entailment	money	pile	noun_hypernym_obj	Tom needed some pile to buy something for Mary .	Tom needed some money to buy something for Mary .	True
20391	I need to make some phone~calls .	I need to make some calls-in .	neutral	23790	1	silver/p85/d2110	some	upward_monotone	neutral	phone~calls	calls-in	noun_hyponym_obj	I need to make some phone~calls .	I need to make some calls-in .	True
21785	Brian took some Japanese roses .	Brian took some roses .	entailment	25121	0	silver/p23/d0956	some	upward_monotone	entailment	roses	Japanese roses	noun_hypernym_obj	Brian took some Japanese roses .	Brian took some roses .	True
18800	Tom took some belongingss out of his bag .	Tom took some things out of his bag .	neutral	22091	1	silver/p84/d2559	some	upward_monotone	neutral	things	belongingss	noun_hypernym_obj	Tom took some belongingss out of his bag .	Tom took some things out of his bag .	True
19478	I was buying some books from the bookstore .	I was buying some hardbacks from the hardbackstore .	neutral	22834	1	silver/p34/d2063	some	upward_monotone	neutral	books	hardbacks	noun_hyponym_obj	I was buying some books from the bookstore .	I was buying some hardbacks from the hardbackstore .	True
23315	Tom bought some dark bread .	Tom bought some bread .	entailment	26833	0	silver/p61/d1448	some	upward_monotone	entailment	bread	dark bread	noun_hypernym_obj	Tom bought some dark bread .	Tom bought some bread .	True
23291	Tom bought some bread .	Tom bought some brown bread .	neutral	26811	1	silver/p61/d1448	some	upward_monotone	neutral	bread	brown bread	noun_hyponym_obj	Tom bought some bread .	Tom bought some brown bread .	True
23573	Tom gave some candy to his grandchildren .	Tom gave some rock candy to his grandchildren .	neutral	27083	1	silver/p43/d1650	some	upward_monotone	neutral	candy	rock candy	noun_hyponym_obj	Tom gave some candy to his grandchildren .	Tom gave some rock candy to his grandchildren .	True
22439	There are some things we can change if we only crack .	There are some things we can change if we only try .	entailment	25891	0	silver/p53/d2178	some	upward_monotone	entailment	try	crack	noun_hypernym_obj	There are some things we can change if we only crack .	There are some things we can change if we only try .	True
21790	Brian took some baby roses .	Brian took some roses .	entailment	25123	0	gold/p84/d0784	some	upward_monotone	entailment	roses	baby roses	noun_hypernym_obj	Brian took some baby roses .	Brian took some roses .	True
21145	Tom bought some flowers for Mary .	Tom bought some pyrethrums for Mary .	neutral	24511	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	pyrethrums	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some pyrethrums for Mary .	True
23831	I went out for a walk to get some fresh air .	I went out for a walk to get some fresh hot air .	neutral	27389	1	silver/p00/d0885	some	upward_monotone	neutral	air	hot air	noun_hyponym_obj	I went out for a walk to get some fresh air .	I went out for a walk to get some fresh hot air .	True
19783	I need some help with my work .	I need some subsidiary with my work .	neutral	23160	1	silver/p17/d2972	some	upward_monotone	neutral	help	subsidiary	noun_hyponym_obj	I need some help with my work .	I need some subsidiary with my work .	True
20137	Tom left some bundle for Mary .	Tom left some money for Mary .	entailment	23525	0	silver/p82/d3067	some	upward_monotone	entailment	money	bundle	noun_hypernym_obj	Tom left some bundle for Mary .	Tom left some money for Mary .	True
23380	There were some arks on the lake .	There were some boats on the lake .	entailment	26896	0	silver/p61/d1658	some	upward_monotone	entailment	boats	arks	noun_hypernym_obj	There were some arks on the lake .	There were some boats on the lake .	True
23003	I have read that story in some book .	I have read that story in some continuity .	neutral	26486	1	silver/p07/d0818	some	upward_monotone	neutral	book	continuity	noun_hyponym_obj	I have read that story in some book .	I have read that story in some continuity .	True
23536	Tom gave some lollipop to his grandchildren .	Tom gave some candy to his grandchildren .	entailment	27049	0	silver/p43/d1650	some	upward_monotone	entailment	candy	lollipop	noun_hypernym_obj	Tom gave some lollipop to his grandchildren .	Tom gave some candy to his grandchildren .	True
20917	Tom bought some schizanthuss for Mary .	Tom bought some flowers for Mary .	entailment	24297	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	schizanthuss	noun_hypernym_obj	Tom bought some schizanthuss for Mary .	Tom bought some flowers for Mary .	True
20291	I have some bad news for you .	I have some bad interestingnesses for you .	entailment	23683	0	silver/p10/d1772	some	upward_monotone	entailment	news	interestingnesses	noun_hypernym_obj	I have some bad news for you .	I have some bad interestingnesses for you .	True
24465	My little~brother asked for some pelf .	My little~brother asked for some money .	entailment	28174	0	gold/p91/d1400	some	upward_monotone	entailment	money	pelf	noun_hypernym_obj	My little~brother asked for some pelf .	My little~brother asked for some money .	True
21034	Tom bought some Hesperis matronaliss for Mary .	Tom bought some flowers for Mary .	entailment	24408	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	Hesperis matronaliss	noun_hypernym_obj	Tom bought some Hesperis matronaliss for Mary .	Tom bought some flowers for Mary .	True
21121	Tom bought some flowers for Mary .	Tom bought some Eupatorium coelestinums for Mary .	neutral	24487	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	Eupatorium coelestinums	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some Eupatorium coelestinums for Mary .	True
23619	After taking a bath , I drank some soft drink .	After taking a bath , I drank some soft draft .	neutral	27133	1	silver/p43/d2349	some	upward_monotone	neutral	drink	draft	noun_hyponym_obj	After taking a bath , I drank some soft drink .	After taking a bath , I drank some soft draft .	True
23995	Tom showed some photos to Mary .	Tom showed some shots to Mary .	neutral	27632	1	silver/p41/d3018	some	upward_monotone	neutral	photos	shots	noun_hyponym_obj	Tom showed some photos to Mary .	Tom showed some shots to Mary .	True
19842	My doctor told me that I needed to lose some weight .	My doctor told me that I needed to lose some frail .	neutral	23219	1	silver/p06/d2885	some	upward_monotone	neutral	weight	frail	noun_hyponym_obj	My doctor told me that I needed to lose some weight .	My doctor told me that I needed to lose some frail .	True
23887	Tom stole some token money from Mary .	Tom stole some money from Mary .	entailment	27447	0	silver/p56/d1821	some	upward_monotone	entailment	money	token money	noun_hypernym_obj	Tom stole some token money from Mary .	Tom stole some money from Mary .	True
19696	I need some attendant with my work .	I need some help with my work .	entailment	23077	0	silver/p17/d2972	some	upward_monotone	entailment	help	attendant	noun_hypernym_obj	I need some attendant with my work .	I need some help with my work .	True
20305	Tom and I have some unfinished business .	Tom and I have some unfinished agricultures .	neutral	23698	1	silver/p10/d1490	some	upward_monotone	neutral	business	agricultures	noun_hyponym_obj	Tom and I have some unfinished business .	Tom and I have some unfinished agricultures .	True
18448	If you need some underbos , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	entailment	21686	0	silver/p64/d1794	some	upward_monotone	entailment	help	underbos	noun_hypernym_obj	If you need some underbos , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	True
23505	Tom gave some dragee to his grandchildren .	Tom gave some candy to his grandchildren .	entailment	27019	0	silver/p43/d1650	some	upward_monotone	entailment	candy	dragee	noun_hypernym_obj	Tom gave some dragee to his grandchildren .	Tom gave some candy to his grandchildren .	True
24027	Tom had some gum stuck on the bottom of one of his shoes .	Tom had some gum stuck on the bottom of one of his brogans .	neutral	27685	1	silver/p67/d3178	some	upward_monotone	neutral	shoes	brogans	noun_hyponym_obj	Tom had some gum stuck on the bottom of one of his shoes .	Tom had some gum stuck on the bottom of one of his brogans .	True
20460	Tom went to meet some girl named Mary .	Tom went to meet some girl named woman .	neutral	23864	1	silver/p28/d2710	some	upward_monotone	neutral	Mary	woman	noun_hyponym_obj	Tom went to meet some girl named Mary .	Tom went to meet some girl named woman .	True
23071	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the brutes .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	entailment	26571	0	silver/p68/d0719	some	upward_monotone	entailment	attackers	brutes	noun_hypernym_obj	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the brutes .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	True
19387	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some three-deckers .	neutral	22738	1	silver/p93/d3443	some	upward_monotone	neutral	sandwiches	three-deckers	noun_hyponym_obj	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some three-deckers .	True
18765	I need some wholemeal bread .	I need some wholemeal crouton .	neutral	22027	1	silver/p14/d3393	some	upward_monotone	neutral	bread	crouton	noun_hyponym_obj	I need some wholemeal bread .	I need some wholemeal crouton .	True
22933	There seems to be some genetic problem with this metazoan .	There seems to be some genetic problem with this animal .	entailment	26410	0	silver/p44/d2382	some	upward_monotone	entailment	animal	metazoan	noun_hypernym_obj	There seems to be some genetic problem with this metazoan .	There seems to be some genetic problem with this animal .	True
20817	Actually , he thanked some of his popularity to his priores .	Actually , he thanked some of his popularity to his mother .	neutral	24211	1	silver/p12/d0909	some	upward_monotone	neutral	mother	priores	noun_hypernym_obj	Actually , he thanked some of his popularity to his priores .	Actually , he thanked some of his popularity to his mother .	True
18889	I met some partisans while I was waiting for a bus .	I met some friends while I was waiting for a bus .	entailment	22202	0	silver/p22/d2459	some	upward_monotone	entailment	friends	partisans	noun_hypernym_obj	I met some partisans while I was waiting for a bus .	I met some friends while I was waiting for a bus .	True
18769	I need some wholemeal bread .	I need some wholemeal brown bread .	neutral	22035	1	silver/p14/d3393	some	upward_monotone	neutral	bread	brown bread	noun_hyponym_obj	I need some wholemeal bread .	I need some wholemeal brown bread .	True
22355	I need some time to think about it .	I need some time period to think about it .	entailment	25806	0	silver/p96/d2916	some	upward_monotone	entailment	time	time period	noun_hypernym_obj	I need some time to think about it .	I need some time period to think about it .	True
20332	Tom and I have some unfinished fishings .	Tom and I have some unfinished business .	entailment	23725	0	silver/p10/d1490	some	upward_monotone	entailment	business	fishings	noun_hypernym_obj	Tom and I have some unfinished fishings .	Tom and I have some unfinished business .	True
19047	Tom asked Mary to go to the store to buy some loaf of bread .	Tom asked Mary to go to the store to buy some bread .	entailment	22370	0	silver/p24/d2981	some	upward_monotone	entailment	bread	loaf of bread	noun_hypernym_obj	Tom asked Mary to go to the store to buy some loaf of bread .	Tom asked Mary to go to the store to buy some bread .	True
18113	I have some questions for Tom .	I have some questions for foster-brother .	neutral	21315	1	silver/p19/d3494	some	upward_monotone	neutral	Tom	foster-brother	noun_hyponym_obj	I have some questions for Tom .	I have some questions for foster-brother .	True
18753	I need some wholemeal bread .	I need some wholemeal bread-stick .	neutral	22004	1	silver/p14/d3393	some	upward_monotone	neutral	bread	bread-stick	noun_hyponym_obj	I need some wholemeal bread .	I need some wholemeal bread-stick .	True
19603	I need some medicine to kill the pain .	I need some alternative medicine to kill the pain .	neutral	22973	1	silver/p34/d0798	some	upward_monotone	neutral	medicine	alternative medicine	noun_hyponym_obj	I need some medicine to kill the pain .	I need some alternative medicine to kill the pain .	True
24521	He sang some old songs .	He sang some old banquet songs .	neutral	28264	1	gold/p04/d1632	some	upward_monotone	neutral	songs	banquet songs	noun_hyponym_obj	He sang some old songs .	He sang some old banquet songs .	True
22937	There seems to be some genetic problem with this molter .	There seems to be some genetic problem with this animal .	entailment	26414	0	silver/p44/d2382	some	upward_monotone	entailment	animal	molter	noun_hypernym_obj	There seems to be some genetic problem with this molter .	There seems to be some genetic problem with this animal .	True
21822	Brian took some eglantines .	Brian took some roses .	entailment	25139	0	gold/p84/d0784	some	upward_monotone	entailment	roses	eglantines	noun_hypernym_obj	Brian took some eglantines .	Brian took some roses .	True
19921	There are some strange animals in the zoo .	There are some strange insectivores in the zoo .	neutral	23298	1	silver/p06/d0966	some	upward_monotone	neutral	animals	insectivores	noun_hyponym_obj	There are some strange animals in the zoo .	There are some strange insectivores in the zoo .	True
22927	There seems to be some genetic problem with this sea animal .	There seems to be some genetic problem with this animal .	entailment	26404	0	silver/p44/d2382	some	upward_monotone	entailment	animal	sea animal	noun_hypernym_obj	There seems to be some genetic problem with this sea animal .	There seems to be some genetic problem with this animal .	True
19618	I want to buy some dark sunglassess .	I want to buy some dark glasses .	entailment	22991	0	silver/p54/d2363	some	upward_monotone	entailment	glasses	sunglassess	noun_hypernym_obj	I want to buy some dark sunglassess .	I want to buy some dark glasses .	True
21931	There are some technical difficulties .	There are some technical efforts .	entailment	25274	0	silver/p45/d3142	some	upward_monotone	entailment	difficulties	efforts	noun_hypernym_obj	There are some technical difficulties .	There are some technical efforts .	True
21118	Tom bought some ageratums for Mary .	Tom bought some flowers for Mary .	entailment	24484	0	silver/p12/d2031	some	upward_monotone	entailment	flowers	ageratums	noun_hypernym_obj	Tom bought some ageratums for Mary .	Tom bought some flowers for Mary .	True
23189	He was very thirsty and asked for some food .	He was very thirsty and asked for some water .	neutral	26714	1	silver/p87/d2959	some	upward_monotone	neutral	water	food	noun_hypernym_obj	He was very thirsty and asked for some food .	He was very thirsty and asked for some water .	True
20409	Tom told Mary to buy some coffee and cubebs .	Tom told Mary to buy some coffee and cigarettes .	entailment	23815	0	silver/p28/d0921	some	upward_monotone	entailment	cigarettes	cubebs	noun_hypernym_obj	Tom told Mary to buy some coffee and cubebs .	Tom told Mary to buy some coffee and cigarettes .	True
20481	I just bought some cardboard .	I just bought some paperboard .	neutral	23884	1	silver/p49/d1622	some	upward_monotone	neutral	cardboard	paperboard	noun_hyponym_obj	I just bought some cardboard .	I just bought some paperboard .	True
21905	If you need some more medical practice , our study needs a good clean out !	If you need some more practice , our study needs a good clean out !	entailment	25235	0	silver/p76/d2838	some	upward_monotone	entailment	practice	medical practice	noun_hypernym_obj	If you need some more medical practice , our study needs a good clean out !	If you need some more practice , our study needs a good clean out !	True
17978	Every body in the village knew him .	Every body in the village knew boy wonder .	neutral	21130	1	silver/p27/d0829	every	upward_monotone	neutral	him	boy wonder	verb_hyponym	Every body in the village knew him .	Every body in the village knew boy wonder .	True
24523	He sang some old songs .	He sang some old torch songs .	neutral	28268	1	gold/p04/d1632	some	upward_monotone	neutral	songs	torch songs	noun_hyponym_obj	He sang some old songs .	He sang some old torch songs .	True
22922	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this marine animal .	neutral	26399	1	silver/p44/d2382	some	upward_monotone	neutral	animal	marine animal	noun_hyponym_obj	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this marine animal .	True
23297	Tom bought some bun .	Tom bought some bread .	entailment	26815	0	silver/p61/d1448	some	upward_monotone	entailment	bread	bun	noun_hypernym_obj	Tom bought some bun .	Tom bought some bread .	True
22387	I need some aliment for my cereal .	I need some milk for my cereal .	neutral	25838	1	silver/p96/d1689	some	upward_monotone	neutral	milk	aliment	noun_hypernym_obj	I need some aliment for my cereal .	I need some milk for my cereal .	True
24669	I do some public service for Tom from~time~to~time .	I do some work for Tom from~time~to~time .	entailment	28424	0	gold/p30/d3513	some	upward_monotone	entailment	work	public service	noun_hypernym_obj	I do some public service for Tom from~time~to~time .	I do some work for Tom from~time~to~time .	True
23776	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic unit of measurement .	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic weight .	neutral	27330	1	silver/p00/d0710	some	upward_monotone	neutral	weight	unit of measurement	noun_hypernym_obj	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic unit of measurement .	The World~Court has no power to enforce its orders but its decisions have traditionally carried some diplomatic weight .	True
22157	After I have had time to give some thought to the matter , I will call you .	After I have had time to give some divergent thinking to the matter , I will call you .	neutral	25528	1	silver/p33/d2984	some	upward_monotone	neutral	thought	divergent thinking	noun_hyponym_obj	After I have had time to give some thought to the matter , I will call you .	After I have had time to give some divergent thinking to the matter , I will call you .	True
23948	Tom picked some berries and ate them .	Tom picked some juneberries and ate them .	neutral	27542	1	silver/p59/d3477	some	upward_monotone	neutral	berries	juneberries	noun_hyponym_obj	Tom picked some berries and ate them .	Tom picked some juneberries and ate them .	True
18283	Some photos were printed in black and white .	Some beefcakes were printed in black and white .	neutral	21522	1	silver/p71/d3389	some	upward_monotone	neutral	photos	beefcakes	noun_hyponym	Some photos were printed in black and white .	Some beefcakes were printed in black and white .	True
23479	Tom gave some toffee to his grandchildren .	Tom gave some candy to his grandchildren .	entailment	26996	0	silver/p43/d1650	some	upward_monotone	entailment	candy	toffee	noun_hypernym_obj	Tom gave some toffee to his grandchildren .	Tom gave some candy to his grandchildren .	True
24118	There are some pomes in the basket .	There are some apples in the basket .	neutral	27861	1	gold/p71/d1573	some	upward_monotone	neutral	apples	pomes	noun_hypernym_obj	There are some pomes in the basket .	There are some apples in the basket .	True
19440	I 'd love to be able to wear a dress like that . But I 'll have to lose some apothecaries' weight first .	I 'd love to be able to wear a dress like that . But I 'll have to lose some weight first .	entailment	22791	0	silver/p34/d2240	some	upward_monotone	entailment	weight	apothecaries' weight	noun_hypernym_obj	I 'd love to be able to wear a dress like that . But I 'll have to lose some apothecaries' weight first .	I 'd love to be able to wear a dress like that . But I 'll have to lose some weight first .	True
19359	I thought you might be hungry , so I made some hoagies .	I thought you might be hungry , so I made some sandwiches .	entailment	22712	0	silver/p93/d3443	some	upward_monotone	entailment	sandwiches	hoagies	noun_hypernym_obj	I thought you might be hungry , so I made some hoagies .	I thought you might be hungry , so I made some sandwiches .	True
23036	On the other hand , there are some deprivations .	On the other hand , there are some disadvantages .	entailment	26528	0	silver/p02/d2396	some	upward_monotone	entailment	disadvantages	deprivations	noun_hypernym_obj	On the other hand , there are some deprivations .	On the other hand , there are some disadvantages .	True
22241	Tom earned some money by mowing lawns .	Tom earned some bread by mowing lawns .	neutral	25644	1	silver/p30/d1955	some	upward_monotone	neutral	money	bread	noun_hyponym_obj	Tom earned some money by mowing lawns .	Tom earned some bread by mowing lawns .	True
24168	Brian took some Rosa chinenses .	Brian took some roses .	entailment	27900	0	silver/p23/d0956	some	upward_monotone	entailment	roses	Rosa chinenses	noun_hypernym_obj	Brian took some Rosa chinenses .	Brian took some roses .	True
19935	There are some strange animals in the zoo .	There are some strange sea creatures in the zoo .	neutral	23312	1	silver/p06/d0966	some	upward_monotone	neutral	animals	sea creatures	noun_hyponym_obj	There are some strange animals in the zoo .	There are some strange sea creatures in the zoo .	True
20343	Tom and I have some unfinished publishings .	Tom and I have some unfinished business .	entailment	23736	0	silver/p10/d1490	some	upward_monotone	entailment	business	publishings	noun_hypernym_obj	Tom and I have some unfinished publishings .	Tom and I have some unfinished business .	True
19166	There were some ink spots on the book jacket .	There were some ink spots on the book case .	entailment	22546	0	silver/p20/d1506	some	upward_monotone	entailment	jacket	case	noun_hypernym_obj	There were some ink spots on the book jacket .	There were some ink spots on the book case .	True
22325	I know some majors in that school .	I know some students in that school .	entailment	25776	0	silver/p32/d2615	some	upward_monotone	entailment	students	majors	noun_hypernym_obj	I know some majors in that school .	I know some students in that school .	True
22908	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this homeotherm .	neutral	26385	1	silver/p44/d2382	some	upward_monotone	neutral	animal	homeotherm	noun_hyponym_obj	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this homeotherm .	True
18402	If you need some manikin , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	entailment	21644	0	silver/p64/d1794	some	upward_monotone	entailment	help	manikin	noun_hypernym_obj	If you need some manikin , just inquire the higher ranking official .	If you need some help , just inquire the higher ranking official .	True
23649	Pfirsichbaeumchen knows some Berber .	Pfirsichbaeumchen knows some words in Berber .	neutral	27192	1	silver/p43/d2456	some	upward_monotone	neutral	some words in Berber	some Berber	simple	Pfirsichbaeumchen knows some Berber .	Pfirsichbaeumchen knows some words in Berber .	True
23290	Tom bought some bread-stick .	Tom bought some bread .	entailment	26810	0	silver/p61/d1448	some	upward_monotone	entailment	bread	bread-stick	noun_hypernym_obj	Tom bought some bread-stick .	Tom bought some bread .	True
22192	Silence makes some groups nervous .	Silence makes some people nervous .	neutral	25563	1	silver/p33/d1921	some	upward_monotone	neutral	people	groups	noun_hypernym_obj	Silence makes some groups nervous .	Silence makes some people nervous .	True
19772	I need some chief assistant with my work .	I need some help with my work .	entailment	23149	0	silver/p17/d2972	some	upward_monotone	entailment	help	chief assistant	noun_hypernym_obj	I need some chief assistant with my work .	I need some help with my work .	True
21482	There were some goliards in the classroom .	There were some students in the classroom .	entailment	24826	0	silver/p38/d1872	some	upward_monotone	entailment	students	goliards	noun_hypernym_obj	There were some goliards in the classroom .	There were some students in the classroom .	True
19709	I need some help with my work .	I need some lieutenant with my work .	neutral	23090	1	silver/p17/d2972	some	upward_monotone	neutral	help	lieutenant	noun_hyponym_obj	I need some help with my work .	I need some lieutenant with my work .	True
24604	Some passengers complained about the service .	Some travelers complained about the service .	entailment	28351	0	gold/p15/d3018	some	upward_monotone	entailment	passengers	travelers	noun_hypernym	Some passengers complained about the service .	Some travelers complained about the service .	True
24365	There are some postbags in the room .	There are some bags in the room .	entailment	28063	0	gold/p51/d3281	some	upward_monotone	entailment	bags	postbags	noun_hypernym_obj	There are some postbags in the room .	There are some bags in the room .	True
24256	Brian took some Rosa eglanterias .	Brian took some roses .	entailment	27944	0	silver/p23/d0956	some	upward_monotone	entailment	roses	Rosa eglanterias	noun_hypernym_obj	Brian took some Rosa eglanterias .	Brian took some roses .	True
23541	Tom gave some candy to his grandchildren .	Tom gave some lozenge to his grandchildren .	neutral	27054	1	silver/p43/d1650	some	upward_monotone	neutral	candy	lozenge	noun_hyponym_obj	Tom gave some candy to his grandchildren .	Tom gave some lozenge to his grandchildren .	True
24612	Some people are allergic to wheat .	Some people are allergic to bulgur wheat .	neutral	28359	1	gold/p78/d3289	some	upward_monotone	neutral	wheat	bulgur wheat	verb_hyponym	Some people are allergic to wheat .	Some people are allergic to bulgur wheat .	True
20032	There was some taste of lemon in the cake .	There was some taste of smack in the cake .	entailment	23411	0	silver/p91/d2175	some	upward_monotone	entailment	lemon	smack	noun_hypernym_obj	There was some taste of lemon in the cake .	There was some taste of smack in the cake .	True
24445	My little~brother asked for some clam .	My little~brother asked for some money .	entailment	28154	0	gold/p91/d1400	some	upward_monotone	entailment	money	clam	noun_hypernym_obj	My little~brother asked for some clam .	My little~brother asked for some money .	True
20097	We are thinking of buying some new hallstand .	We are thinking of buying some new furniture .	entailment	23489	0	silver/p35/d0824	some	upward_monotone	entailment	furniture	hallstand	noun_hypernym_obj	We are thinking of buying some new hallstand .	We are thinking of buying some new furniture .	True
24417	There are some bags in the room .	There are some tucker-bags in the room .	neutral	28115	1	gold/p51/d3281	some	upward_monotone	neutral	bags	tucker-bags	noun_hyponym_obj	There are some bags in the room .	There are some tucker-bags in the room .	True
19876	There are some strange acrodonts in the zoo .	There are some strange animals in the zoo .	entailment	23253	0	silver/p06/d0966	some	upward_monotone	entailment	animals	acrodonts	noun_hypernym_obj	There are some strange acrodonts in the zoo .	There are some strange animals in the zoo .	True
19099	Tom was thirsty and asked for some liquid .	Tom was thirsty and asked for some water .	neutral	22427	1	silver/p47/d2833	some	upward_monotone	neutral	water	liquid	noun_hypernym_obj	Tom was thirsty and asked for some liquid .	Tom was thirsty and asked for some water .	True
18722	There are some cookies under the platen .	There are some cookies under the table .	entailment	21967	0	silver/p14/d3494	some	upward_monotone	entailment	table	platen	noun_hypernym_obj	There are some cookies under the platen .	There are some cookies under the table .	True
23009	I have read that story in some book .	I have read that story in some scenario .	neutral	26498	1	silver/p07/d0818	some	upward_monotone	neutral	book	scenario	noun_hyponym_obj	I have read that story in some book .	I have read that story in some scenario .	True
23072	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the wildcats .	neutral	26572	1	silver/p68/d0719	some	upward_monotone	neutral	attackers	wildcats	noun_hyponym_obj	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the attackers .	El-Nashar was detained July 14 in Cairo after Britain notified Egyptian authorities that it suspected he may have had links to some of the wildcats .	True
