	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
4195	Tom has no didacticss at~all on Monday .	Tom has no classes at~all on Monday .	entailment	5573	0	silver/p85/d2428	no	downward_monotone	entailment	classes	didacticss	noun_hypernym_obj	Tom has no didacticss at~all on Monday .	Tom has no classes at~all on Monday .	True
13889	You need to look in all directions before crossing the street , even at a crosswalk when the light is green .	You need to look in all styles before crossing the street , even at a crosswalk when the light is green .	entailment	16552	0	silver/p72/d3365	all	downward_monotone	entailment	directions	styles	noun_hyponym_obj	You need to look in all directions before crossing the street , even at a crosswalk when the light is green .	You need to look in all styles before crossing the street , even at a crosswalk when the light is green .	True
1870	The cat meant no unhealthines .	The cat meant no harm .	entailment	2216	0	silver/p52/d3043	no	downward_monotone	entailment	harm	unhealthines	noun_hypernym_obj	The cat meant no unhealthines .	The cat meant no harm .	True
4291	But for language , there would be no thought .	But for language , there would be no mainstream .	entailment	5677	0	silver/p28/d2876	no	downward_monotone	entailment	thought	mainstream	noun_hyponym_obj	But for language , there would be no thought .	But for language , there would be no mainstream .	True
15601	Tom wants to talk to all of alphabetic characters .	Tom wants to talk to all of us .	entailment	18485	0	silver/p57/d3472	all	downward_monotone	entailment	us	alphabetic characters	noun_hypernym_obj	Tom wants to talk to all of alphabetic characters .	Tom wants to talk to all of us .	True
6890	There is no tense in his job .	There is no future in his job .	entailment	8750	0	silver/p62/d1460	no	downward_monotone	entailment	future	tense	noun_hypernym_obj	There is no tense in his job .	There is no future in his job .	True
347	Since it 's not the rainy season , there 's no need for an umbrella .	Since it 's not the rainy season , there 's no need for an union .	neutral	376	1	silver/p75/d1857	no	downward_monotone	neutral	umbrella	union	noun_hypernym_obj	Since it 's not the rainy season , there 's no need for an umbrella .	Since it 's not the rainy season , there 's no need for an union .	True
6251	John has no friends here .	John has no mainstays here .	entailment	7966	0	silver/p30/d2032	no	downward_monotone	entailment	friends	mainstays	noun_hyponym_obj	John has no friends here .	John has no mainstays here .	True
16096	All men die . Tom is a man . Therefore , Tom will die .	All castrates die . Tom is a man . Therefore , Tom will die .	entailment	19075	0	silver/p00/d1462	all	downward_monotone	entailment	men	castrates	noun_hyponym_obj	All men die . Tom is a man . Therefore , Tom will die .	All castrates die . Tom is a man . Therefore , Tom will die .	True
11547	He was known to every body in the village .	He was known to every ostrich in the village .	entailment	14230	0	silver/p05/d2419	every	downward_monotone	entailment	body	ostrich	noun_hyponym_obj	He was known to every body in the village .	He was known to every ostrich in the village .	True
12980	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every urinator in Japan .	entailment	15631	0	silver/p02/d3049	every	downward_monotone	entailment	body	urinator	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every urinator in Japan .	True
11044	He was known to every body in the village .	He was known to every counter in the village .	entailment	13745	0	silver/p05/d2419	every	downward_monotone	entailment	body	counter	noun_hyponym_obj	He was known to every body in the village .	He was known to every counter in the village .	True
7895	There is no chair in this room .	There is no side chair in this room .	entailment	10065	0	silver/p02/d2669	no	downward_monotone	entailment	chair	side chair	noun_hyponym_obj	There is no chair in this room .	There is no side chair in this room .	True
3579	Currently in this area there are no active bad bloods .	Currently in this area there are no active hostilities .	neutral	4835	1	silver/p91/d2390	no	downward_monotone	neutral	hostilities	bad bloods	noun_hypernym_obj	Currently in this area there are no active bad bloods .	Currently in this area there are no active hostilities .	True
11445	He was known to every onanist in the village .	He was known to every body in the village .	neutral	14134	1	silver/p05/d2419	every	downward_monotone	neutral	body	onanist	noun_hypernym_obj	He was known to every onanist in the village .	He was known to every body in the village .	True
16800	In any case you had better obey your parents .	In any civil suit you had better obey your parents .	entailment	19809	0	silver/p24/d0787	any	downward_monotone	entailment	case	civil suit	noun_hyponym_obj	In any case you had better obey your parents .	In any civil suit you had better obey your parents .	True
6057	At the time there were no native English speakers teaching in any public period of time .	At the time there were no native English speakers teaching in any public school .	entailment	7780	0	silver/p33/d3149	no	downward_monotone	entailment	school	period of time	noun_hypernym_obj	At the time there were no native English speakers teaching in any public period of time .	At the time there were no native English speakers teaching in any public school .	True
5965	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no signification when he shot himself on Saturday with a borrowed gun .	entailment	7695	0	silver/p33/d0705	no	downward_monotone	entailment	message	signification	noun_hyponym_obj	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no signification when he shot himself on Saturday with a borrowed gun .	True
17416	Tom has n't lost any maund even though he says he 's been dieting .	Tom has n't lost any weight even though he says he 's been dieting .	neutral	20520	1	silver/p53/d2594	any	downward_monotone	neutral	weight	maund	noun_hypernym_obj	Tom has n't lost any maund even though he says he 's been dieting .	Tom has n't lost any weight even though he says he 's been dieting .	True
14507	After winning all the contemporaries , he got the title of champion .	After winning all the matches , he got the title of champion .	neutral	17278	1	silver/p10/d3064	all	downward_monotone	neutral	matches	contemporaries	noun_hypernym_obj	After winning all the contemporaries , he got the title of champion .	After winning all the matches , he got the title of champion .	True
2392	I tried to get it , but to no purpose .	I tried to get it , but to no tirelessnes .	entailment	2758	0	silver/p48/d2257	no	downward_monotone	entailment	purpose	tirelessnes	noun_hyponym_obj	I tried to get it , but to no purpose .	I tried to get it , but to no tirelessnes .	True
14919	My little~sister is scared of all doctors .	My little~sister is scared of all angiologists .	entailment	17728	0	silver/p73/d1940	all	downward_monotone	entailment	doctors	angiologists	noun_hyponym_obj	My little~sister is scared of all doctors .	My little~sister is scared of all angiologists .	True
12092	The name of this statesman is known to every achiever in Japan .	The name of this statesman is known to every body in Japan .	neutral	14779	1	silver/p02/d3049	every	downward_monotone	neutral	body	achiever	noun_hypernym_obj	The name of this statesman is known to every achiever in Japan .	The name of this statesman is known to every body in Japan .	True
14337	I 'm under the impression that it 's been raining all sidereal time .	I 'm under the impression that it 's been raining all day .	entailment	17104	0	silver/p04/d0937	all	downward_monotone	entailment	day	sidereal time	noun_hypernym_obj	I 'm under the impression that it 's been raining all sidereal time .	I 'm under the impression that it 's been raining all day .	True
9469	In the village there are no thieves .	In the village there are no plagiarists .	entailment	11936	0	silver/p59/d2656	no	downward_monotone	entailment	thieves	plagiarists	noun_hyponym_obj	In the village there are no thieves .	In the village there are no plagiarists .	True
9792	One who knows no sex knows no unhappiness .	One who knows no love knows no unhappiness .	entailment	12334	0	silver/p99/d0869	no	downward_monotone	entailment	love	sex	noun_hypernym_obj	One who knows no sex knows no unhappiness .	One who knows no love knows no unhappiness .	True
6855	There is no clock in my room .	There is no timekeeper in my room .	neutral	8715	1	silver/p62/d2641	no	downward_monotone	neutral	clock	timekeeper	noun_hypernym_obj	There is no clock in my room .	There is no timekeeper in my room .	True
12025	He was known to every body in the village .	He was known to every worker in the village .	entailment	14694	0	silver/p05/d2419	every	downward_monotone	entailment	body	worker	noun_hyponym_obj	He was known to every body in the village .	He was known to every worker in the village .	True
1396	I see no reason to continue this discussion .	I see no reason to continue this ventilation .	entailment	1618	0	silver/p09/d1981	no	downward_monotone	entailment	discussion	ventilation	noun_hyponym_obj	I see no reason to continue this discussion .	I see no reason to continue this ventilation .	True
11146	He was known to every body in the village .	He was known to every dresser in the village .	entailment	13845	0	silver/p05/d2419	every	downward_monotone	entailment	body	dresser	noun_hyponym_obj	He was known to every body in the village .	He was known to every dresser in the village .	True
12500	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every slobberer in Japan .	entailment	15169	0	silver/p02/d3049	every	downward_monotone	entailment	body	slobberer	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every slobberer in Japan .	True
9278	This soup has no pyrogen .	This soup has no substance .	neutral	11646	1	silver/p00/d2035	no	downward_monotone	neutral	substance	pyrogen	noun_hypernym_obj	This soup has no pyrogen .	This soup has no substance .	True
9393	Tom has no sense of humor .	Tom has no sense of bon mot .	entailment	11798	0	silver/p59/d2388	no	downward_monotone	entailment	humor	bon mot	noun_hyponym_obj	Tom has no sense of humor .	Tom has no sense of bon mot .	True
4311	There shall be no hindrances to my malicious plan .	There shall be no antagonisms to my malicious plan .	entailment	5692	0	silver/p71/d0940	no	downward_monotone	entailment	hindrances	antagonisms	noun_hyponym_obj	There shall be no hindrances to my malicious plan .	There shall be no antagonisms to my malicious plan .	True
13696	He is known to all the people in the town .	He is known to all the temporalties in the town .	entailment	16343	0	silver/p81/d2589	all	downward_monotone	entailment	people	temporalties	noun_hyponym_obj	He is known to all the people in the town .	He is known to all the temporalties in the town .	True
15053	Mr. Smith is liked by all the students .	Mr. Smith is liked by all the Wykehamists .	entailment	17867	0	silver/p16/d1524	all	downward_monotone	entailment	students	Wykehamists	noun_hyponym_obj	Mr. Smith is liked by all the students .	Mr. Smith is liked by all the Wykehamists .	True
2993	Good wine needs no bush .	Good wine needs no poison bush .	entailment	3896	0	silver/p48/d0864	no	downward_monotone	entailment	bush	poison bush	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no poison bush .	True
10220	Every Sunday the cat sits on the windowsill and watches the birds .	Every Sunday the cat sits on the windowsill and watches the Ibero-mesorniss .	entailment	12832	0	silver/p54/d2112	every	downward_monotone	entailment	birds	Ibero-mesorniss	noun_hyponym_obj	Every Sunday the cat sits on the windowsill and watches the birds .	Every Sunday the cat sits on the windowsill and watches the Ibero-mesorniss .	True
10702	You may do every thing but critizise me .	You may do every content but critizise me .	entailment	13418	0	silver/p65/d1627	every	downward_monotone	entailment	thing	content	noun_hyponym_obj	You may do every thing but critizise me .	You may do every content but critizise me .	True
13531	Every body but foster brother smiled .	Every body but Tom smiled .	neutral	16200	1	gold/p93/d1921	every	downward_monotone	neutral	Tom	foster brother	noun_hypernym_obj	Every body but foster brother smiled .	Every body but Tom smiled .	True
2674	Good wine needs no bush .	Good wine needs no daisy-bush .	entailment	3280	0	silver/p48/d0864	no	downward_monotone	entailment	bush	daisy-bush	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no daisy-bush .	True
3190	Good wine needs no bush .	Good wine needs no Euonymus atropurpureu .	entailment	4273	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Euonymus atropurpureu	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Euonymus atropurpureu .	True
11524	He was known to every nonperson in the village .	He was known to every body in the village .	neutral	14207	1	silver/p05/d2419	every	downward_monotone	neutral	body	nonperson	noun_hypernym_obj	He was known to every nonperson in the village .	He was known to every body in the village .	True
2573	Good wine needs no bush .	Good wine needs no laurel cherry .	entailment	3088	0	silver/p48/d0864	no	downward_monotone	entailment	bush	laurel cherry	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no laurel cherry .	True
17588	He insulted me without any reason .	He insulted me without any why .	entailment	20734	0	silver/p77/d3039	any	downward_monotone	entailment	reason	why	noun_hyponym_obj	He insulted me without any reason .	He insulted me without any why .	True
1324	She said that without me , life held no significance .	She said that without me , life held no meaning .	neutral	1543	1	silver/p22/d1804	no	downward_monotone	neutral	meaning	significance	noun_hypernym_obj	She said that without me , life held no significance .	She said that without me , life held no meaning .	True
8297	There are no classes in August .	There are no shop classes in August .	entailment	10488	0	silver/p79/d1836	no	downward_monotone	entailment	classes	shop classes	noun_hyponym_obj	There are no classes in August .	There are no shop classes in August .	True
16877	She knows she does not have any other choices .	She knows she does not have any other openings .	entailment	19915	0	silver/p93/d3541	any	downward_monotone	entailment	choices	openings	noun_hyponym_obj	She knows she does not have any other choices .	She knows she does not have any other openings .	True
8637	Tom has no choice .	Tom has no impossibility .	entailment	10860	0	silver/p61/d1634	no	downward_monotone	entailment	choice	impossibility	noun_hyponym_obj	Tom has no choice .	Tom has no impossibility .	True
2391	I tried to get it , but to no indefatigablenes .	I tried to get it , but to no purpose .	neutral	2757	1	silver/p48/d2257	no	downward_monotone	neutral	purpose	indefatigablenes	noun_hypernym_obj	I tried to get it , but to no indefatigablenes .	I tried to get it , but to no purpose .	True
8629	Tom has no choice .	Tom has no deciding .	neutral	10852	1	silver/p61/d1634	no	downward_monotone	neutral	choice	deciding	noun_hypernym_obj	Tom has no choice .	Tom has no deciding .	True
12593	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every gainer in Japan .	entailment	15254	0	silver/p02/d3049	every	downward_monotone	entailment	body	gainer	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every gainer in Japan .	True
15252	Tom was able to answer all the questions .	Tom was able to answer all the marriage offers .	neutral	18088	1	silver/p76/d2285	all	downward_monotone	neutral	questions	marriage offers	noun_hypernym_obj	Tom was able to answer all the questions .	Tom was able to answer all the marriage offers .	True
6020	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no sensationalism when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	neutral	7750	1	silver/p33/d0705	no	downward_monotone	neutral	message	sensationalism	noun_hypernym_obj	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no sensationalism when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	True
17830	I thank you in advance for your kind cooperation and remain at your disposal for any nuts and bolt if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	neutral	20980	1	silver/p56/d2146	any	downward_monotone	neutral	information	nuts and bolt	noun_hypernym_obj	I thank you in advance for your kind cooperation and remain at your disposal for any nuts and bolt if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	True
1974	You have no reply to graphic symbols .	You have no reply to letters .	entailment	2325	0	silver/p52/d2609	no	downward_monotone	entailment	letters	graphic symbols	noun_hypernym_obj	You have no reply to graphic symbols .	You have no reply to letters .	True
9778	Tom had no desire to go out with Mary .	Tom had no desire to go out with woman .	entailment	12323	0	silver/p67/d1493	no	downward_monotone	entailment	Mary	woman	noun_hyponym_obj	Tom had no desire to go out with Mary .	Tom had no desire to go out with woman .	True
3070	Good wine needs no bush .	Good wine needs no senna .	entailment	4047	0	silver/p48/d0864	no	downward_monotone	entailment	bush	senna	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no senna .	True
10868	He was known to every buster in the village .	He was known to every body in the village .	neutral	13576	1	silver/p05/d2419	every	downward_monotone	neutral	body	buster	noun_hypernym_obj	He was known to every buster in the village .	He was known to every body in the village .	True
10218	Every Sunday the cat sits on the windowsill and watches the birds .	Every Sunday the cat sits on the windowsill and watches the gallinaceans .	entailment	12828	0	silver/p54/d2112	every	downward_monotone	entailment	birds	gallinaceans	noun_hyponym_obj	Every Sunday the cat sits on the windowsill and watches the birds .	Every Sunday the cat sits on the windowsill and watches the gallinaceans .	True
12267	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every blonde in Japan .	entailment	14944	0	silver/p02/d3049	every	downward_monotone	entailment	body	blonde	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every blonde in Japan .	True
2737	Good wine needs no bush .	Good wine needs no witch alder .	entailment	3403	0	silver/p48/d0864	no	downward_monotone	entailment	bush	witch alder	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no witch alder .	True
11786	He was known to every slider in the village .	He was known to every body in the village .	neutral	14469	1	silver/p05/d2419	every	downward_monotone	neutral	body	slider	noun_hypernym_obj	He was known to every slider in the village .	He was known to every body in the village .	True
2049	You have no reply to letters .	You have no reply to we .	entailment	2400	0	silver/p52/d2609	no	downward_monotone	entailment	letters	we	noun_hyponym_obj	You have no reply to letters .	You have no reply to we .	True
1366	I see no reason to continue this language .	I see no reason to continue this discussion .	entailment	1588	0	silver/p09/d1981	no	downward_monotone	entailment	discussion	language	noun_hypernym_obj	I see no reason to continue this language .	I see no reason to continue this discussion .	True
1040	I had no idea that Tom knew so much about zebras .	I had no idea that Tom knew so much about Equus Burchellis .	entailment	1238	0	silver/p42/d3235	no	downward_monotone	entailment	zebras	Equus Burchellis	noun_hyponym_obj	I had no idea that Tom knew so much about zebras .	I had no idea that Tom knew so much about Equus Burchellis .	True
10705	You may do every depicted object but critizise me .	You may do every thing but critizise me .	neutral	13421	1	silver/p65/d1627	every	downward_monotone	neutral	thing	depicted object	noun_hypernym_obj	You may do every depicted object but critizise me .	You may do every thing but critizise me .	True
72	He likes neither baseball nor contact sport .	He likes neither baseball nor football .	entailment	72	0	silver/p25/d1536	neither	downward_monotone	entailment	football	contact sport	noun_hypernym_obj	He likes neither baseball nor contact sport .	He likes neither baseball nor football .	True
1623	We have no classes on Wednesday afternoons .	We have no classes on Wednesday salutations .	neutral	1918	1	silver/p47/d1616	no	downward_monotone	neutral	afternoons	salutations	noun_hypernym_obj	We have no classes on Wednesday afternoons .	We have no classes on Wednesday salutations .	True
1547	There are no roses in the garden .	There are no Rosa chinenses in the garden .	entailment	1834	0	silver/p24/d1762	no	downward_monotone	entailment	roses	Rosa chinenses	noun_hyponym_obj	There are no roses in the garden .	There are no Rosa chinenses in the garden .	True
7989	There are no Rosa chinenses without thorns .	There are no roses without thorns .	neutral	10164	1	silver/p68/d2089	no	downward_monotone	neutral	roses	Rosa chinenses	noun_hypernym_obj	There are no Rosa chinenses without thorns .	There are no roses without thorns .	True
8473	There are no reasons for our clevernes .	There are no reasons for our imagination .	entailment	10669	0	silver/p92/d3333	no	downward_monotone	entailment	imagination	clevernes	noun_hypernym_obj	There are no reasons for our clevernes .	There are no reasons for our imagination .	True
6236	John has no Jacobites here .	John has no friends here .	neutral	7951	1	silver/p30/d2032	no	downward_monotone	neutral	friends	Jacobites	noun_hypernym_obj	John has no Jacobites here .	John has no friends here .	True
2630	Good wine needs no bush .	Good wine needs no kidney wort .	entailment	3196	0	silver/p48/d0864	no	downward_monotone	entailment	bush	kidney wort	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no kidney wort .	True
10131	Clinton , who tops every national poll of likely 2008 Democratic presidential champions , has been criticized by many party activists for refusing to recant her 2002 vote authorizing military action in Iraq .	Clinton , who tops every national poll of likely 2008 Democratic presidential contenders , has been criticized by many party activists for refusing to recant her 2002 vote authorizing military action in Iraq .	neutral	12715	1	silver/p97/d0710	every	downward_monotone	neutral	contenders	champions	noun_hypernym_obj	Clinton , who tops every national poll of likely 2008 Democratic presidential champions , has been criticized by many party activists for refusing to recant her 2002 vote authorizing military action in Iraq .	Clinton , who tops every national poll of likely 2008 Democratic presidential contenders , has been criticized by many party activists for refusing to recant her 2002 vote authorizing military action in Iraq .	True
8477	There are no reasons for our armoury .	There are no reasons for our imagination .	neutral	10673	1	silver/p92/d3333	no	downward_monotone	neutral	imagination	armoury	noun_hypernym_obj	There are no reasons for our armoury .	There are no reasons for our imagination .	True
12382	The name of this statesman is known to every convert in Japan .	The name of this statesman is known to every body in Japan .	neutral	15053	1	silver/p02/d3049	every	downward_monotone	neutral	body	convert	noun_hypernym_obj	The name of this statesman is known to every convert in Japan .	The name of this statesman is known to every body in Japan .	True
3410	There were no ambition .	There were no bounds to his ambition .	entailment	4549	0	silver/p91/d2364	no	downward_monotone	entailment	no bounds to his ambition	no ambition	simple	There were no ambition .	There were no bounds to his ambition .	True
16320	The government are being criticised from all scarps .	The government are being criticised from all sides .	neutral	19288	1	silver/p59/d1556	all	downward_monotone	neutral	sides	scarps	noun_hypernym_obj	The government are being criticised from all scarps .	The government are being criticised from all sides .	True
12233	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every noncompliant in Japan .	entailment	14910	0	silver/p02/d3049	every	downward_monotone	entailment	body	noncompliant	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every noncompliant in Japan .	True
8381	He has no less~than five English prayer books .	He has no less~than five English books .	neutral	10576	1	silver/p87/d2749	no	downward_monotone	neutral	books	prayer books	noun_hypernym_obj	He has no less~than five English prayer books .	He has no less~than five English books .	True
10455	He makes friends with every body he regattas .	He makes friends with every body he meets .	neutral	13131	1	silver/p12/d2166	every	downward_monotone	neutral	meets	regattas	noun_hypernym_obj	He makes friends with every body he regattas .	He makes friends with every body he meets .	True
11367	He was known to every body in the village .	He was known to every apprehender in the village .	entailment	14058	0	silver/p05/d2419	every	downward_monotone	entailment	body	apprehender	noun_hyponym_obj	He was known to every body in the village .	He was known to every apprehender in the village .	True
1487	There was no real evidence against Tom .	There was no real evidence against man .	entailment	1746	0	silver/p89/d3531	no	downward_monotone	entailment	Tom	man	noun_hyponym_obj	There was no real evidence against Tom .	There was no real evidence against man .	True
10266	There is one rule that works in every apocalypse . The poor even help arrange it .	There is one rule that works in every calamity . The poor even help arrange it .	neutral	12906	1	silver/p51/d1445	every	downward_monotone	neutral	calamity	apocalypse	noun_hypernym_obj	There is one rule that works in every apocalypse . The poor even help arrange it .	There is one rule that works in every calamity . The poor even help arrange it .	True
3370	He had no mystery .	He had no difficulty in explaining the mystery .	entailment	4510	0	silver/p06/d1470	no	downward_monotone	entailment	no difficulty in explaining the mystery	no mystery	simple	He had no mystery .	He had no difficulty in explaining the mystery .	True
12584	The name of this statesman is known to every runaway in Japan .	The name of this statesman is known to every body in Japan .	neutral	15247	1	silver/p02/d3049	every	downward_monotone	neutral	body	runaway	noun_hypernym_obj	The name of this statesman is known to every runaway in Japan .	The name of this statesman is known to every body in Japan .	True
11207	He was known to every face in the village .	He was known to every body in the village .	neutral	13902	1	silver/p05/d2419	every	downward_monotone	neutral	body	face	noun_hypernym_obj	He was known to every face in the village .	He was known to every body in the village .	True
11427	He was known to every mailer in the village .	He was known to every body in the village .	neutral	14116	1	silver/p05/d2419	every	downward_monotone	neutral	body	mailer	noun_hypernym_obj	He was known to every mailer in the village .	He was known to every body in the village .	True
8538	There is no life on the moon .	There is no life on the visible light .	neutral	10739	1	silver/p83/d3493	no	downward_monotone	neutral	moon	visible light	noun_hypernym_obj	There is no life on the moon .	There is no life on the visible light .	True
17085	No one found any reason to criticize his actions .	No one found any reason to criticize his civil actions .	entailment	20164	0	silver/p37/d2117	any	downward_monotone	entailment	actions	civil actions	noun_hyponym_obj	No one found any reason to criticize his actions .	No one found any reason to criticize his civil actions .	True
1108	There is no place for chauvinism in an equal tribal society .	There is no place for chauvinism in an equal society .	neutral	1305	1	silver/p31/d2767	no	downward_monotone	neutral	society	tribal society	noun_hypernym_obj	There is no place for chauvinism in an equal tribal society .	There is no place for chauvinism in an equal society .	True
2865	Good wine needs no bush .	Good wine needs no Santolina chamaecyparissu .	entailment	3647	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Santolina chamaecyparissu	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Santolina chamaecyparissu .	True
2998	Good wine needs no bush .	Good wine needs no Solanum wrightius .	entailment	3906	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Solanum wrightius	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Solanum wrightius .	True
12229	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every balker in Japan .	entailment	14906	0	silver/p02/d3049	every	downward_monotone	entailment	body	balker	noun_hyponym_obj	The name of this statesman is known to every body in Japan .	The name of this statesman is known to every balker in Japan .	True
16981	In any proceeding , I have fulfilled my duty .	In any case , I have fulfilled my duty .	entailment	20039	0	silver/p35/d3018	any	downward_monotone	entailment	case	proceeding	noun_hypernym_obj	In any proceeding , I have fulfilled my duty .	In any case , I have fulfilled my duty .	True
14852	These books are accessible to all members .	These books are accessible to all Areopagites .	entailment	17665	0	silver/p94/d3110	all	downward_monotone	entailment	members	Areopagites	noun_hyponym_obj	These books are accessible to all members .	These books are accessible to all Areopagites .	True
6953	He offered no specific explanation for his strange behavior .	He offered no specific explanation for his strange correctitude .	entailment	8829	0	silver/p21/d3014	no	downward_monotone	entailment	behavior	correctitude	noun_hyponym_obj	He offered no specific explanation for his strange behavior .	He offered no specific explanation for his strange correctitude .	True
11662	He was known to every realist in the village .	He was known to every body in the village .	neutral	14345	1	silver/p05/d2419	every	downward_monotone	neutral	body	realist	noun_hypernym_obj	He was known to every realist in the village .	He was known to every body in the village .	True
11992	He was known to every body in the village .	He was known to every needer in the village .	entailment	14661	0	silver/p05/d2419	every	downward_monotone	entailment	body	needer	noun_hyponym_obj	He was known to every body in the village .	He was known to every needer in the village .	True
14422	She invites us to all her Republican Partys .	She invites us to all her parties .	neutral	17196	1	silver/p10/d1971	all	downward_monotone	neutral	parties	Republican Partys	noun_hypernym_obj	She invites us to all her Republican Partys .	She invites us to all her parties .	True
686	I had no idea you were so blockhead .	I had no idea you were so stupid .	neutral	776	1	silver/p72/d2858	no	downward_monotone	neutral	stupid	blockhead	noun_hypernym_obj	I had no idea you were so blockhead .	I had no idea you were so stupid .	True
13381	The name of this statesman is known to every witnes in Japan .	The name of this statesman is known to every body in Japan .	neutral	16018	1	silver/p02/d3049	every	downward_monotone	neutral	body	witnes	noun_hypernym_obj	The name of this statesman is known to every witnes in Japan .	The name of this statesman is known to every body in Japan .	True
15983	Tom pushed against the door with all his weight .	Tom pushed against the door with all his troy .	entailment	18968	0	silver/p01/d3228	all	downward_monotone	entailment	weight	troy	noun_hyponym_obj	Tom pushed against the door with all his weight .	Tom pushed against the door with all his troy .	True
1628	There are no exceptions to this rule .	There are no exceptions to this ground rule .	entailment	1926	0	silver/p97/d2030	no	downward_monotone	entailment	rule	ground rule	noun_hyponym_obj	There are no exceptions to this rule .	There are no exceptions to this ground rule .	True
5832	There were no roses in the garden .	There were no Rosa pendulinas in the garden .	entailment	7520	0	silver/p03/d1919	no	downward_monotone	entailment	roses	Rosa pendulinas	noun_hyponym_obj	There were no roses in the garden .	There were no Rosa pendulinas in the garden .	True
17838	I thank you in advance for your kind cooperation and remain at your disposal for any report card if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	neutral	20988	1	silver/p56/d2146	any	downward_monotone	neutral	information	report card	noun_hypernym_obj	I thank you in advance for your kind cooperation and remain at your disposal for any report card if necessary .	I thank you in advance for your kind cooperation and remain at your disposal for any information if necessary .	True
16755	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any projects for tomorrow . I 'm going to take it easy .	entailment	19742	0	silver/p14/d3235	any	downward_monotone	entailment	plans	projects	noun_hyponym_obj	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any projects for tomorrow . I 'm going to take it easy .	True
13106	The name of this statesman is known to every searcher in Japan .	The name of this statesman is known to every body in Japan .	neutral	15757	1	silver/p02/d3049	every	downward_monotone	neutral	body	searcher	noun_hypernym_obj	The name of this statesman is known to every searcher in Japan .	The name of this statesman is known to every body in Japan .	True
11885	He was known to every body in the village .	He was known to every tagger in the village .	entailment	14557	0	silver/p05/d2419	every	downward_monotone	entailment	body	tagger	noun_hyponym_obj	He was known to every body in the village .	He was known to every tagger in the village .	True
8313	There are no easy statements .	There are no easy answers .	entailment	10505	0	silver/p79/d2132	no	downward_monotone	entailment	answers	statements	noun_hypernym_obj	There are no easy statements .	There are no easy answers .	True
6587	Tom got no answer from Mary .	Tom got no answer from foster sister .	entailment	8346	0	silver/p57/d2559	no	downward_monotone	entailment	Mary	foster sister	noun_hyponym_obj	Tom got no answer from Mary .	Tom got no answer from foster sister .	True
16845	Ours are quality frames and not low quality articles . Eyeglasses of this kind are considerably more expensive in any optical course .	Ours are quality frames and not low quality articles . Eyeglasses of this kind are considerably more expensive in any optical shop .	entailment	19880	0	silver/p93/d2973	any	downward_monotone	entailment	shop	course	noun_hypernym_obj	Ours are quality frames and not low quality articles . Eyeglasses of this kind are considerably more expensive in any optical course .	Ours are quality frames and not low quality articles . Eyeglasses of this kind are considerably more expensive in any optical shop .	True
